Python time,Python res,,,,Comsol time,Comsol res,,,python comsol diff,,Matlab,,matlab comsol diff
0.0001,0.501994302,,,,1.00E-04,0.50055,,,,,0.5,,
0.0002,0.503937275,,,,2.00E-04,0.50062,,,,,0.500049466,,
0.0003,0.505831973,,,,3.00E-04,0.50064,,,,,0.50015218,,
0.0004,0.507681046,,,,4.00E-04,0.50063,,,,,0.500305008,,
0.0005,0.509486959,,,,5.00E-04,0.50084,,,,,0.500478286,,
0.0006,0.511252012,,,,6.00E-04,0.50121,,,,,0.500693108,,
0.0007,0.512978347,,,,7.00E-04,0.50158,,,,,0.500949473,,
0.0008,0.514667963,,,,8.00E-04,0.50195,,,,,0.501247383,,
0.0009,0.516322728,,,,9.00E-04,0.50234,,,,,0.501586836,,
0.001,0.517944387,,,,0.001,0.50291,,,2.989478634,,0.50196501,,-0.187904355
0.0011,0.519534569,,,,0.0011,0.50347,,,3.190769857,,0.50234424,,-0.22360016
0.0012,0.521094801,,,,0.0012,0.50404,,,3.383620546,,0.502752774,,-0.255381707
0.0013,0.522626513,,,,0.0013,0.5046,,,3.572436187,,0.503190612,,-0.279308062
0.0014,0.524131042,,,,0.0014,0.50523,,,3.741076737,,0.503657753,,-0.311194368
0.0015,0.525609643,,,,0.0015,0.5059,,,3.895956315,,0.504154198,,-0.345088441
0.0016,0.527063495,,,,0.0016,0.50656,,,4.047594559,,0.504674597,,-0.372197354
0.0017,0.528493704,,,,0.0017,0.50723,,,4.192122706,,0.50518826,,-0.40252746
0.0018,0.529901307,,,,0.0018,0.50789,,,4.333872886,,0.505719778,,-0.427301532
0.0019,0.531287283,,,,0.0019,0.50855,,,4.471002458,,0.506269152,,-0.448500259
0.002,0.53265255,,,,0.002,0.50922,,,4.601655473,,0.506836381,,-0.468092177
0.0021,0.533997973,,,,0.0021,0.50988,,,4.730127285,,0.507421466,,-0.482179042
0.0022,0.535324369,,,,0.0022,0.51055,,,4.852486338,,0.508018556,,-0.495826859
0.0023,0.536632506,,,,0.0023,0.51121,,,4.973006397,,0.508608921,,-0.50880838
0.0024,0.537923109,,,,0.0024,0.51187,,,5.089790181,,0.509208899,,-0.519878295
0.0025,0.539196864,,,,0.0025,0.51254,,,5.200933391,,0.509818491,,-0.530984732
0.0026,0.540454418,,,,0.0026,0.5132,,,5.310681606,,0.510437696,,-0.538250911
0.0027,0.541696383,,,,0.0027,0.51387,,,5.415062759,,0.511066515,,-0.545563006
0.0028,0.542923338,,,,0.0028,0.51453,,,5.518305638,,0.511703361,,-0.549363277
0.0029,0.544135831,,,,0.0029,0.5152,,,5.616426825,,0.512342959,,-0.554549839
0.003,0.545334382,,,,0.003,0.51586,,,5.713639747,,0.512986376,,-0.557055103
0.0031,0.546519483,,,,0.0031,0.51652,,,5.808000271,,0.513632615,,-0.559007443
0.0032,0.547691601,,,,0.0032,0.51719,,,5.897562018,,0.514280682,,-0.562524112
0.0033,0.54885118,,,,0.0033,0.51785,,,5.986517331,,0.514929581,,-0.563950838
0.0034,0.549998642,,,,0.0034,0.51852,,,6.070863612,,0.515578317,,-0.567323042
0.0035,0.551134387,,,,0.0035,0.51918,,,6.154780038,,0.516225894,,-0.56899454
0.0036,0.552258796,,,,0.0036,0.51984,,,6.236302709,,0.516871318,,-0.571076095
0.0037,0.553372232,,,,0.0037,0.52051,,,6.313467945,,0.517513593,,-0.575667542
0.0038,0.55447504,,,,0.0038,0.52117,,,6.390436902,,0.518165024,,-0.576582691
0.0039,0.555567549,,,,0.0039,0.52184,,,6.46319734,,0.518818148,,-0.579076388
0.004,0.556650074,,,,0.004,0.52249,,,6.537938334,,0.519470367,,-0.57793126
0.0041,0.557722913,,,,0.0041,0.52312,,,6.614718038,,0.520121149,,-0.573262581
0.0042,0.558786354,,,,0.0042,0.52375,,,6.689518663,,0.52076996,,-0.568981292
0.0043,0.559840668,,,,0.0043,0.52438,,,6.762399024,,0.521416269,,-0.565187594
0.0044,0.560886118,,,,0.0044,0.52501,,,6.833416125,,0.522059542,,-0.561981209
0.0045,0.561922953,,,,0.0045,0.52564,,,6.902624039,,0.522699247,,-0.559461381
0.0046,0.562951412,,,,0.0046,0.52627,,,6.970074676,,0.523334851,,-0.557726878
0.0047,0.563971724,,,,0.0047,0.52689,,,7.037849266,,0.523970086,,-0.554178988
0.0048,0.564984109,,,,0.0048,0.52752,,,7.101931491,,0.524609375,,-0.551756258
0.0049,0.565988776,,,,0.0049,0.52815,,,7.164399508,,0.52524675,,-0.54970186
0.005,0.566985927,,,,0.005,0.52878,,,7.225297288,,0.525882025,,-0.548049243
0.0051,0.567975756,,,,0.0051,0.52941,,,7.284667082,,0.526515018,,-0.546831699
0.0052,0.568958448,,,,0.0052,0.53004,,,7.342549242,,0.527145545,,-0.546082361
0.0053,0.569934183,,,,0.0053,0.53067,,,7.398982984,,0.527773422,,-0.545834203
0.0054,0.570903131,,,,0.0054,0.53129,,,7.45602797,,0.528398464,,-0.544248115
0.0055,0.571865457,,,,0.0055,0.53192,,,7.509673823,,0.529020489,,-0.545102856
0.0056,0.57282132,,,,0.0056,0.53255,,,7.561979157,,0.529639312,,-0.546556776
0.0057,0.573770873,,,,0.0057,0.53318,,,7.612977419,,0.530259632,,-0.547726491
0.0058,0.574714263,,,,0.0058,0.53378,,,7.668751733,,0.530878318,,-0.543610101
0.0059,0.575651631,,,,0.0059,0.53434,,,7.731337912,,0.531495,,-0.532432479
0.006,0.576583115,,,,0.006,0.5349,,,7.792693027,,0.532109649,,-0.521658521
0.0061,0.577508845,,,,0.0061,0.53546,,,7.852845217,,0.532722233,,-0.511292601
0.0062,0.578428949,,,,0.0062,0.53602,,,7.911822134,,0.533332722,,-0.501339072
0.0063,0.579343549,,,,0.0063,0.53658,,,7.969650192,,0.533941087,,-0.49180227
0.0064,0.580252764,,,,0.0064,0.53714,,,8.02635514,,0.534547298,,-0.482686513
0.0065,0.581156708,,,,0.0065,0.5377,,,8.081961689,,0.535151323,,-0.4739961
0.0066,0.582055491,,,,0.0066,0.53826,,,8.136493702,,0.535753598,,-0.46564891
0.0067,0.582949222,,,,0.0067,0.53883,,,8.187966891,,0.536354396,,-0.45944063
0.0068,0.583838001,,,,0.0068,0.53939,,,8.240419919,,0.53695326,,-0.451758517
0.0069,0.584721931,,,,0.0069,0.53995,,,8.291866099,,0.53755019,,-0.44445036
0.007,0.585601106,,,,0.007,0.54051,,,8.342325951,,0.538145189,,-0.437514804
0.0071,0.586475622,,,,0.0071,0.54107,,,8.391820282,,0.538738256,,-0.430950496
0.0072,0.587345569,,,,0.0072,0.54163,,,8.440368702,,0.539329394,,-0.424756091
0.0073,0.588211034,,,,0.0073,0.54219,,,8.487990188,,0.539918602,,-0.418930248
0.0074,0.589072103,,,,0.0074,0.54275,,,8.534703455,,0.540505883,,-0.413471632
0.0075,0.589928859,,,,0.0075,0.54331,,,8.580526587,,0.541091237,,-0.408378883
0.0076,0.590781381,,,,0.0076,0.54387,,,8.62547686,,0.54167472,,-0.403640637
0.0077,0.591629748,,,,0.0077,0.54443,,,8.669571478,,0.542256286,,-0.399264201
0.0078,0.592474034,,,,0.0078,0.54499,,,8.712826657,,0.542835937,,-0.395248195
0.0079,0.593314313,,,,0.0079,0.54555,,,8.755258546,,0.543413674,,-0.391591247
0.008,0.594150657,,,,0.008,0.54611,,,8.796882862,,0.543989499,,-0.388291991
0.0081,0.594983134,,,,0.0081,0.54668,,,8.835723641,,0.544563412,,-0.38717124
0.0082,0.595811811,,,,0.0082,0.54724,,,8.875778635,,0.545135416,,-0.384581472
0.0083,0.596636754,,,,0.0083,0.5478,,,8.915070099,,0.545705512,,-0.382345327
0.0084,0.597458026,,,,0.0084,0.54836,,,8.953611861,,0.546273702,,-0.38046146
0.0085,0.598275689,,,,0.0085,0.54892,,,8.991417511,,0.546839986,,-0.378928532
0.0086,0.599089803,,,,0.0086,0.54948,,,9.028500218,,0.547404366,,-0.377745209
0.0087,0.599900427,,,,0.0087,0.55004,,,9.064872918,,0.547966843,,-0.376910164
0.0088,0.600707617,,,,0.0088,0.5506,,,9.100547948,,0.54852742,,-0.376422074
0.0089,0.601511429,,,,0.0089,0.55116,,,9.135537593,,0.549086097,,-0.376279622
0.009,0.602311917,,,,0.009,0.55172,,,9.16985373,,0.549642876,,-0.376481496
0.0091,0.603109133,,,,0.0091,0.55228,,,9.203507822,,0.550197759,,-0.377026389
0.0092,0.603903129,,,,0.0092,0.55284,,,9.236511287,,0.550750746,,-0.377913
0.0093,0.604693954,,,,0.0093,0.5534,,,9.268874955,,0.551301839,,-0.379140033
0.0094,0.605481658,,,,0.0094,0.55391,,,9.31047607,,0.55185104,,-0.371713826
0.0095,0.606266287,,,,0.0095,0.55442,,,9.351446016,,0.55239835,,-0.364642351
0.0096,0.607047888,,,,0.0096,0.55493,,,9.391795001,,0.55294467,,-0.357762216
0.0097,0.607826507,,,,0.0097,0.55544,,,9.431533019,,0.553489355,,-0.351189064
0.0098,0.608602187,,,,0.0098,0.55595,,,9.470669485,,0.554032309,,-0.344939472
0.0099,0.609374971,,,,0.0099,0.55645,,,9.511181777,,0.554573539,,-0.337220014
0.01,0.610144902,,,,0.01,0.55696,,,9.549142129,,0.555113055,,-0.331611853
0.0101,0.61091202,,,,0.0101,0.55747,,,9.586528423,,0.555650864,,-0.326320047
0.0102,0.611676366,,,,0.0102,0.55798,,,9.623349582,,0.556186975,,-0.321342208
0.0103,0.612437978,,,,0.0103,0.55849,,,9.659613959,,0.556721396,,-0.31667596
0.0104,0.613196895,,,,0.0104,0.559,,,9.695330054,,0.557254137,,-0.312318935
0.0105,0.613953155,,,,0.0105,0.55951,,,9.730506157,,0.557785205,,-0.308268773
0.0106,0.614706793,,,,0.0106,0.56001,,,9.767110052,,0.55831461,,-0.302742879
0.0107,0.615457846,,,,0.0107,0.56052,,,9.801228502,,0.558842358,,-0.299300959
0.0108,0.616206348,,,,0.0108,0.56103,,,9.834830223,,0.55936846,,-0.296158877
0.0109,0.616952334,,,,0.0109,0.56154,,,9.867922855,,0.559892923,,-0.293314309
0.011,0.617695837,,,,0.011,0.56205,,,9.900513655,,0.560415756,,-0.290764937
0.0111,0.618436889,,,,0.0111,0.56256,,,9.932609677,,0.560936967,,-0.288508454
0.0112,0.619175524,,,,0.0112,0.56307,,,9.964218303,,0.561456565,,-0.286542558
0.0113,0.619911771,,,,0.0113,0.56357,,,9.997297762,,0.561974558,,-0.28309561
0.0114,0.620645662,,,,0.0114,0.56408,,,10.02795029,,0.562490955,,-0.281705597
0.0115,0.621377227,,,,0.0115,0.56459,,,10.05813546,,0.563005764,,-0.280599324
0.0116,0.622106495,,,,0.0116,0.5651,,,10.08785967,,0.563519623,,-0.279663213
0.0117,0.622833495,,,,0.0117,0.56561,,,10.11712929,,0.564032202,,-0.278955122
0.0118,0.623558255,,,,0.0118,0.56612,,,10.14595051,,0.564543343,,-0.278502244
0.0119,0.624280803,,,,0.0119,0.56663,,,10.17432946,,0.565053061,,-0.278301391
0.012,0.625001165,,,,0.012,0.56713,,,10.20421508,,0.565561369,,-0.276591027
0.0121,0.625719369,,,,0.0121,0.56764,,,10.23172592,,0.566068283,,-0.276886282
0.0122,0.62643544,,,,0.0122,0.56815,,,10.25881193,,0.566573815,,-0.277424061
0.0123,0.627149404,,,,0.0123,0.56866,,,10.28547885,,0.567077981,,-0.278201219
0.0124,0.627861285,,,,0.0124,0.56917,,,10.311732,,0.567580794,,-0.279214623
0.0125,0.628571109,,,,0.0125,0.56968,,,10.33757706,,0.568082269,,-0.280461152
0.0126,0.629278899,,,,0.0126,0.57019,,,10.36301917,,0.568582419,,-0.281937693
0.0127,0.629984679,,,,0.0127,0.57069,,,10.3899979,,0.56908126,,-0.281893853
0.0128,0.630688472,,,,0.0128,0.5712,,,10.41464846,,0.569578805,,-0.283822726
0.0129,0.6313903,,,,0.0129,0.57167,,,10.4466388,,0.570075067,,-0.278995312
0.013,0.632090186,,,,0.013,0.57211,,,10.48403034,,0.570570063,,-0.269168016
0.0131,0.632788152,,,,0.0131,0.57256,,,10.51909878,,0.571063805,,-0.261316743
0.0132,0.633484219,,,,0.0132,0.573,,,10.55571012,,0.571556308,,-0.251953289
0.0133,0.634178408,,,,0.0133,0.57344,,,10.59193778,,0.572047585,,-0.242817832
0.0134,0.63487074,,,,0.0134,0.57389,,,10.62585861,,0.572537652,,-0.235645797
0.0135,0.635561235,,,,0.0135,0.57433,,,10.66133321,,0.573026523,,-0.226956181
0.0136,0.636249913,,,,0.0136,0.57477,,,10.69643736,,0.573514137,,-0.21849843
0.0137,0.636936793,,,,0.0137,0.57521,,,10.73117522,,0.57400053,,-0.210265782
0.0138,0.637621895,,,,0.0138,0.57566,,,10.76362697,,0.574485752,,-0.203982835
0.0139,0.638305238,,,,0.0139,0.5761,,,10.79764589,,0.574969817,,-0.196178336
0.014,0.638986839,,,,0.014,0.57654,,,10.83131075,,0.575452736,,-0.188584287
0.0141,0.639666718,,,,0.0141,0.57699,,,10.86270438,,0.575934524,,-0.182927879
0.0142,0.640344892,,,,0.0142,0.57743,,,10.89567428,,0.576415195,,-0.175745142
0.0143,0.641021378,,,,0.0143,0.57787,,,10.92830187,,0.576894761,,-0.168764477
0.0144,0.641696195,,,,0.0144,0.57831,,,10.96059121,,0.577373235,,-0.16198311
0.0145,0.642369358,,,,0.0145,0.57876,,,10.99062789,,0.577850632,,-0.157123421
0.0146,0.643040885,,,,0.0146,0.5792,,,11.02225224,,0.578326965,,-0.150731157
0.0147,0.643710791,,,,0.0147,0.57964,,,11.05354893,,0.578802247,,-0.144529915
0.0148,0.644379094,,,,0.0148,0.58008,,,11.08452179,,0.579276491,,-0.138516955
0.0149,0.645045809,,,,0.0149,0.58053,,,11.11326012,,0.579749711,,-0.13440982
0.015,0.645710951,,,,0.015,0.58097,,,11.14359623,,0.58022192,,-0.128764024
0.0151,0.646374535,,,,0.0151,0.58141,,,11.17361844,,0.580693131,,-0.123298334
0.0152,0.647036578,,,,0.0152,0.58186,,,11.20141924,,0.581163359,,-0.11972664
0.0153,0.647697093,,,,0.0153,0.5823,,,11.23082483,,0.581632615,,-0.114611835
0.0154,0.648356095,,,,0.0154,0.58274,,,11.25992638,,0.582100915,,-0.109669036
0.0155,0.649013599,,,,0.0155,0.58318,,,11.28872715,,0.58256827,,-0.104895557
0.0156,0.649669618,,,,0.0156,0.58363,,,11.31532272,,0.583034401,,-0.102050846
0.0157,0.650324167,,,,0.0157,0.58407,,,11.34353194,,0.583499304,,-0.097710215
0.0158,0.650977259,,,,0.0158,0.58451,,,11.37144942,,0.58396322,,-0.093545062
0.0159,0.651628907,,,,0.0159,0.58496,,,11.39717365,,0.584426158,,-0.091261351
0.016,0.652279125,,,,0.016,0.5854,,,11.42451742,,0.584888127,,-0.087439872
0.0161,0.652927926,,,,0.0161,0.58584,,,11.45157825,,0.585349137,,-0.083787818
0.0162,0.653575323,,,,0.0162,0.58628,,,11.47835898,,0.585809198,,-0.080303187
0.0163,0.654221327,,,,0.0163,0.58673,,,11.50296167,,0.58626832,,-0.078687027
0.0164,0.654865952,,,,0.0164,0.58717,,,11.52919121,,0.58672651,,-0.075530026
0.0165,0.65550921,,,,0.0165,0.58761,,,11.55514882,,0.58718378,,-0.072534468
0.0166,0.656151112,,,,0.0166,0.58805,,,11.580837,,0.587640139,,-0.069698372
0.0167,0.656791671,,,,0.0167,0.5885,,,11.60436211,,0.588095595,,-0.06871786
0.0168,0.657430898,,,,0.0168,0.58894,,,11.62952049,,0.58855016,,-0.066193544
0.0169,0.658068805,,,,0.0169,0.58938,,,11.65441735,,0.589003841,,-0.063822782
0.017,0.658705403,,,,0.017,0.58983,,,11.67716172,,0.58945665,,-0.063297978
0.0171,0.659340702,,,,0.0171,0.59027,,,11.7015437,,0.589908594,,-0.061227233
0.0172,0.659974715,,,,0.0172,0.59071,,,11.72567165,,0.590359684,,-0.059304188
0.0173,0.660607451,,,,0.0173,0.59115,,,11.74954766,,0.59080993,,-0.057526904
0.0174,0.661238922,,,,0.0174,0.5916,,,11.77128499,,0.59125934,,-0.057582834
0.0175,0.661869137,,,,0.0175,0.59204,,,11.79466539,,0.591707924,,-0.056090046
0.0176,0.662498108,,,,0.0176,0.59248,,,11.81780111,,0.592155145,,-0.054829674
0.0177,0.663125844,,,,0.0177,0.59293,,,11.83880795,,0.592600768,,-0.055526305
0.0178,0.663752355,,,,0.0178,0.59337,,,11.86146165,,0.593045511,,-0.054685728
0.0179,0.664377651,,,,0.0179,0.59381,,,11.88387717,,0.593489383,,-0.053993156
0.018,0.665001742,,,,0.018,0.59425,,,11.90605671,,0.593932392,,-0.053446942
0.0181,0.665624637,,,,0.0181,0.5947,,,11.92612023,,0.594374544,,-0.054726071
0.0182,0.666246346,,,,0.0182,0.59514,,,11.94783513,,0.594815849,,-0.05446641
0.0183,0.666866878,,,,0.0183,0.59558,,,11.96932033,,0.595256313,,-0.054348192
0.0184,0.667486242,,,,0.0184,0.59603,,,11.98869889,,0.595695945,,-0.056046644
0.0185,0.668104447,,,,0.0185,0.59647,,,12.00973176,,0.596134753,,-0.056205192
0.0186,0.668721502,,,,0.0186,0.59691,,,12.03054095,,0.596572744,,-0.056500311
0.0187,0.669337416,,,,0.0187,0.59735,,,12.05112848,,0.597009926,,-0.056930387
0.0188,0.669952197,,,,0.0188,0.5978,,,12.06962145,,0.597446308,,-0.05916565
0.0189,0.670565854,,,,0.0189,0.59824,,,12.08977233,,0.597881896,,-0.059859577
0.019,0.671178395,,,,0.019,0.59868,,,12.10970719,,0.598316699,,-0.060683647
0.0191,0.671789829,,,,0.0191,0.59912,,,12.12942799,,0.598750725,,-0.061636265
0.0192,0.672400163,,,,0.0192,0.59957,,,12.1470659,,0.599183981,,-0.064382656
0.0193,0.673009406,,,,0.0193,0.60001,,,12.16636489,,0.599616475,,-0.065586361
0.0194,0.673617566,,,,0.0194,0.60045,,,12.18545524,,0.600048216,,-0.066913857
0.0195,0.674224649,,,,0.0195,0.6009,,,12.20247113,,0.60047921,,-0.0700266
0.0196,0.674830665,,,,0.0196,0.60134,,,12.22115026,,0.600909466,,-0.071595709
0.0197,0.67543562,,,,0.0197,0.60178,,,12.23962578,,0.601338992,,-0.073283892
0.0198,0.676039522,,,,0.0198,0.60222,,,12.25789944,,0.601767795,,-0.075089588
0.0199,0.676642379,,,,0.0199,0.60267,,,12.27411004,,0.602195884,,-0.078669243
0.02,0.677244197,,,,0.02,0.60308,,,12.29757196,,0.602623266,,-0.0757336
0.0201,0.677844984,,,,0.0201,0.60347,,,12.32455366,,0.603049949,,-0.069606026
0.0202,0.678444746,,,,0.0202,0.60387,,,12.34947025,,0.60347594,,-0.06525576
0.0203,0.679043492,,,,0.0203,0.60427,,,12.37418571,,0.603901248,,-0.061024339
0.0204,0.679641227,,,,0.0204,0.60467,,,12.39870128,,0.604325881,,-0.056910231
0.0205,0.680237958,,,,0.0205,0.60506,,,12.42487654,,0.604749846,,-0.051260054
0.0206,0.680833692,,,,0.0206,0.60546,,,12.44899614,,0.605173151,,-0.047377018
0.0207,0.681428436,,,,0.0207,0.60586,,,12.47292048,,0.605595804,,-0.043606724
0.0208,0.682022196,,,,0.0208,0.60626,,,12.49665094,,0.606017813,,-0.039947654
0.0209,0.682614978,,,,0.0209,0.60666,,,12.5201889,,0.606439186,,-0.036398296
0.021,0.683206789,,,,0.021,0.60705,,,12.54538984,,0.60685993,,-0.031310376
0.0211,0.683797635,,,,0.0211,0.60745,,,12.56854638,,0.607280054,,-0.027976953
0.0212,0.684387522,,,,0.0212,0.60785,,,12.59151468,,0.607699565,,-0.024748731
0.0213,0.684976456,,,,0.0213,0.60825,,,12.6142961,,0.608118471,,-0.021624212
0.0214,0.685564443,,,,0.0214,0.60865,,,12.63689197,,0.60853678,,-0.018601906
0.0215,0.68615149,,,,0.0215,0.60904,,,12.66115362,,0.608954499,,-0.014038652
0.0216,0.686737601,,,,0.0216,0.60944,,,12.68338163,,0.609371637,,-0.011217339
0.0217,0.687322782,,,,0.0217,0.60984,,,12.70542798,,0.609788202,,-0.008493784
0.0218,0.687907039,,,,0.0218,0.61024,,,12.72729402,,0.6102042,,-0.005866511
0.0219,0.688490379,,,,0.0219,0.61063,,,12.75082767,,0.610619641,,-0.001696449
0.022,0.689072805,,,,0.022,0.61103,,,12.77233606,,0.611034532,,0.000741644
0.0221,0.689654324,,,,0.0221,0.61143,,,12.79366796,,0.61144888,,0.003087862
0.0222,0.690234941,,,,0.0222,0.61183,,,12.81482454,,0.611862694,,0.005343667
0.0223,0.690814661,,,,0.0223,0.61223,,,12.83580697,,0.612275982,,0.007510516
0.0224,0.691393489,,,,0.0224,0.61262,,,12.85845859,,0.61268703,,0.010941533
0.0225,0.691971431,,,,0.0225,0.61302,,,12.87909546,,0.613097213,,0.012595436
0.0226,0.692548491,,,,0.0226,0.61342,,,12.89956164,,0.613506767,,0.014144786
0.0227,0.693124675,,,,0.0227,0.61382,,,12.91985843,,0.613915699,,0.015590651
0.0228,0.693699987,,,,0.0228,0.61422,,,12.93998681,,0.614324013,,0.016934098
0.0229,0.694274433,,,,0.0229,0.61461,,,12.96178601,,0.614731715,,0.019803535
0.023,0.694848017,,,,0.023,0.61501,,,12.9815803,,0.61513881,,0.020944295
0.0231,0.695420743,,,,0.0231,0.61541,,,13.00120944,,0.615545303,,0.021985819
0.0232,0.695992617,,,,0.0232,0.61581,,,13.02067472,,0.6159512,,0.022929163
0.0233,0.696563643,,,,0.0233,0.6162,,,13.04181159,,0.616356506,,0.025398615
0.0234,0.697133826,,,,0.0234,0.6166,,,13.06095135,,0.616761227,,0.026147713
0.0235,0.69770317,,,,0.0235,0.617,,,13.07993031,,0.617165367,,0.026801781
0.0236,0.698271679,,,,0.0236,0.6174,,,13.09874943,,0.617568932,,0.027361862
0.0237,0.698839359,,,,0.0237,0.6178,,,13.11741,,0.617971928,,0.027829
0.0238,0.699406212,,,,0.0238,0.61819,,,13.13774277,,0.618374359,,0.029822314
0.0239,0.699972244,,,,0.0239,0.61859,,,13.15608788,,0.61877623,,0.030105636
0.024,0.700537458,,,,0.024,0.61899,,,13.17427713,,0.619177549,,0.030299123
0.0241,0.701101859,,,,0.0241,0.61939,,,13.19231163,,0.619578318,,0.030403805
0.0242,0.701665451,,,,0.0242,0.61979,,,13.21019232,,0.619978545,,0.030420713
0.0243,0.702228238,,,,0.0243,0.62018,,,13.22974588,,0.620378233,,0.031963795
0.0244,0.702790224,,,,0.0244,0.62058,,,13.24732089,,0.620777389,,0.031807184
0.0245,0.703351412,,,,0.0245,0.62098,,,13.26474476,,0.621176018,,0.031565866
0.0246,0.703911807,,,,0.0246,0.62138,,,13.28201857,,0.621574124,,0.031240861
0.0247,0.704471412,,,,0.0247,0.62177,,,13.30096531,,0.621971715,,0.03244199
0.0248,0.705030231,,,,0.0248,0.62217,,,13.3179406,,0.622368793,,0.031951609
0.0249,0.705588268,,,,0.0249,0.62257,,,13.33476846,,0.622765366,,0.031380577
0.025,0.706145527,,,,0.025,0.62297,,,13.35144983,,0.623161438,,0.030729903
0.0251,0.706702011,,,,0.0251,0.62337,,,13.36798547,,0.623557015,,0.030000591
0.0252,0.707257723,,,,0.0252,0.62376,,,13.38619389,,0.623952101,,0.030797292
0.0253,0.707812668,,,,0.0253,0.62416,,,13.40243976,,0.624346703,,0.029912666
0.0254,0.708366848,,,,0.0254,0.62456,,,13.41854233,,0.624740825,,0.028952402
0.0255,0.708920268,,,,0.0255,0.62496,,,13.43450269,,0.625134473,,0.027917494
0.0256,0.70947293,,,,0.0256,0.62536,,,13.45032141,,0.625527652,,0.026808934
0.0257,0.710024838,,,,0.0257,0.62575,,,13.4678127,,0.625920368,,0.027226204
0.0258,0.710575995,,,,0.0258,0.62615,,,13.48334984,,0.626312625,,0.025972265
0.0259,0.711126404,,,,0.0259,0.62655,,,13.49874775,,0.62670443,,0.024647636
0.026,0.711676069,,,,0.026,0.62695,,,13.51400734,,0.627095787,,0.023253299
0.0261,0.712224993,,,,0.0261,0.62734,,,13.53093904,,0.627486701,,0.023384611
0.0262,0.712773179,,,,0.0262,0.62774,,,13.54592331,,0.627877178,,0.021852752
0.0263,0.713320629,,,,0.0263,0.62814,,,13.56077132,,0.628267224,,0.020254116
0.0264,0.713867348,,,,0.0264,0.62854,,,13.57548414,,0.628656844,,0.018589675
0.0265,0.714413338,,,,0.0265,0.62894,,,13.59006233,,0.629046042,,0.016860398
0.0266,0.714958602,,,,0.0266,0.62933,,,13.60631179,,0.629434824,,0.016656483
0.0267,0.715503142,,,,0.0267,0.62973,,,13.62062185,,0.629823196,,0.014799395
0.0268,0.716046963,,,,0.0268,0.63013,,,13.63479964,,0.630211163,,0.012880365
0.0269,0.716590066,,,,0.0269,0.63053,,,13.64884557,,0.63059873,,0.010900354
0.027,0.717132455,,,,0.027,0.63093,,,13.66276053,,0.630985902,,0.008860319
0.0271,0.717674132,,,,0.0271,0.63129,,,13.68374788,,0.631372138,,0.013011096
0.0272,0.7182151,,,,0.0272,0.63166,,,13.70279897,,0.631756796,,0.015324036
0.0273,0.718755362,,,,0.0273,0.63202,,,13.7235154,,0.632140968,,0.019139897
0.0274,0.71929492,,,,0.0274,0.63239,,,13.74229827,,0.632524657,,0.021293407
0.0275,0.719833777,,,,0.0275,0.63275,,,13.76274627,,0.632907867,,0.024949365
0.0276,0.720371936,,,,0.0276,0.63311,,,13.78306076,,0.6332906,,0.028525895
0.0277,0.720909399,,,,0.0277,0.63348,,,13.80144582,,0.63367286,,0.030444536
0.0278,0.721446169,,,,0.0278,0.63384,,,13.8214958,,0.634054649,,0.033864932
0.0279,0.721982248,,,,0.0279,0.63421,,,13.83961905,,0.634435972,,0.035630424
0.028,0.722517639,,,,0.028,0.63457,,,13.859407,,0.63481683,,0.038897182
0.0281,0.723052344,,,,0.0281,0.63494,,,13.87727092,,0.635197227,,0.040512017
0.0282,0.723586365,,,,0.0282,0.6353,,,13.89679915,,0.635577166,,0.043627624
0.0283,0.724119706,,,,0.0283,0.63567,,,13.91440622,,0.635956651,,0.045094285
0.0284,0.724652368,,,,0.0284,0.63603,,,13.93367734,,0.636335684,,0.048061215
0.0285,0.725184354,,,,0.0285,0.63639,,,13.95282044,,0.636714268,,0.05095431
0.0286,0.725715665,,,,0.0286,0.63676,,,13.97004601,,0.637092407,,0.052202888
0.0287,0.726246305,,,,0.0287,0.63712,,,13.98893537,,0.637470104,,0.054950996
0.0288,0.726776275,,,,0.0288,0.63749,,,14.0059099,,0.637847361,,0.056057552
0.0289,0.727305578,,,,0.0289,0.63785,,,14.02454778,,0.638224183,,0.058663122
0.029,0.727834216,,,,0.029,0.63822,,,14.04127354,,0.638600571,,0.059630096
0.0291,0.728362191,,,,0.0291,0.63858,,,14.05966222,,0.63897653,,0.062095562
0.0292,0.728889504,,,,0.0292,0.63895,,,14.07614117,,0.639352062,,0.062925386
0.0293,0.729416159,,,,0.0293,0.63931,,,14.09428274,,0.63972717,,0.065253173
0.0294,0.729942158,,,,0.0294,0.63968,,,14.11051745,,0.640101858,,0.065948266
0.0295,0.730467501,,,,0.0295,0.64004,,,14.12841401,,0.640476128,,0.068140787
0.0296,0.730992192,,,,0.0296,0.6404,,,14.14618863,,0.640849984,,0.070266153
0.0297,0.731516233,,,,0.0297,0.64077,,,14.16206018,,0.641223429,,0.070763213
0.0298,0.732039624,,,,0.0298,0.64113,,,14.17959291,,0.641596466,,0.072756913
0.0299,0.732562369,,,,0.0299,0.6415,,,14.1952251,,0.641969098,,0.073125241
0.03,0.733084469,,,,0.03,0.64186,,,14.21251815,,0.642341329,,0.074989661
0.0301,0.733605926,,,,0.0301,0.64223,,,14.22791305,,0.64271316,,0.075231638
